restaurant_branch_id,restaurant_branch_name,restaurant_primary_id,restaurant_primary_name,restaurant_zone_id,restaurant_zone_name,city_name,cuisine_name,commission_pct,enabled_disabled,restaurant_onboard_date,is_credit,delivery_by_partner,restaurant_type,chain,account_manager,cuisine,ops_staff,ops_manager,status
10411,Curry Leaf Kitchen - Riverside,2111,Curry Leaf Kitchen,2,Riverside,Rivermouth,"Bakery, Salad, BBQ, Seafood",18.6,enabled,2024-10-03,yes,False,restaurant,Curry Leaf Kitchen,Drew Diaz,Bakery,Quinn Ward,Quinn Price,OPEN
10412,Cloud Nine Bakery - University Area,2112,Cloud Nine Bakery,10,University Area,Northgate,"Coffee & Tea, Fast Food",12.7,enabled,2023-08-03,no,False,restaurant,Cloud Nine Bakery,Jamie Diaz,Coffee & Tea,Jamie Price,Cameron Nash,OPEN
10413,Cloud Nine Bakery - University Area,2113,Cloud Nine Bakery,10,University Area,Northgate,"Biryani & Rice, Seafood",13.5,enabled,2025-01-08,no,False,restaurant,Cloud Nine Bakery,Rowan Lee,Biryani & Rice,Drew Morgan,Cameron Nash,OPEN
10414,Spice Route Kitchen - Harbor District,2114,Spice Route Kitchen,7,Harbor District,Rivermouth,"Healthy, Chinese",13.0,enabled,2023-02-25,no,True,restaurant,Spice Route Kitchen,Alex Price,Healthy,Reese Brooks,Cameron Nash,OPEN
10415,Noodle House Express - University Area,2115,Noodle House Express,10,University Area,Northgate,"Bakery, Burger, Chinese, Breakfast",13.7,enabled,2023-03-03,no,True,restaurant,Noodle House Express,Jamie Diaz,Bakery,Reese Brooks,Drew Lee,OPEN
10416,Taco Fiesta - Market Square,2116,Taco Fiesta,5,Market Square,Rivermouth,"Pizza, BBQ, Salad, Coffee & Tea",24.4,enabled,2024-08-14,yes,True,restaurant,Taco Fiesta,Emerson Nash,Pizza,Reese Brooks,Cameron Nash,OPEN
10417,Green Bowl Healthy Eats - Green Park,2117,Green Bowl Healthy Eats,9,Green Park,Northgate,"Healthy, Kebab, Chinese, BBQ",16.3,enabled,2024-08-28,yes,True,restaurant,Green Bowl Healthy Eats,Taylor Morgan,Healthy,Jamie Price,Drew Lee,OPEN
10418,Rice & Spice - Harbor District,2118,Rice & Spice,7,Harbor District,Rivermouth,"BBQ, Breakfast, Kebab",22.7,enabled,2023-09-04,yes,True,restaurant,Rice & Spice,Alex Rivera,BBQ,Drew Morgan,Cameron Nash,OPEN
10419,Curry Leaf Kitchen - Lakeside,2119,Curry Leaf Kitchen,13,Lakeside,Lakeview,"Biryani & Rice, Coffee & Tea",16.0,enabled,2025-05-28,yes,False,restaurant,Curry Leaf Kitchen,Morgan Kim,Biryani & Rice,Casey Patel,Cameron Nash,OPEN
10420,Sushi Circle - Lakeside,2120,Sushi Circle,13,Lakeside,Lakeview,"Chicken, Healthy, Kebab, Bakery",18.9,enabled,2025-02-09,no,True,restaurant,Sushi Circle,Drew Diaz,Chicken,Taylor Nguyen,Drew Lee,OPEN
10421,Crispy Bucket Chicken - Garden City,2121,Crispy Bucket Chicken,11,Garden City,Northgate,"Chicken, Healthy",16.8,enabled,2024-01-10,no,True,restaurant,Crispy Bucket Chicken,Drew Diaz,Chicken,Sam Foster,Quinn Price,OPEN
10422,Noodle House Express - Hill Gardens,2122,Noodle House Express,23,Hill Gardens,Hillcrest,"Chicken, Coffee & Tea, Biryani & Rice, Kebab",24.2,enabled,2024-12-20,yes,True,restaurant,Noodle House Express,Sam Ward,Chicken,Sam Foster,Quinn Price,OPEN
10423,Crispy Bucket Chicken - Uptown,2123,Crispy Bucket Chicken,6,Uptown,Rivermouth,"Biryani & Rice, Seafood, Salad",22.8,enabled,2024-06-28,no,False,restaurant,Crispy Bucket Chicken,Drew Diaz,Biryani & Rice,Drew Morgan,Drew Lee,OPEN
10424,Kabab Corner - West Common,2124,Kabab Corner,21,West Common,Westbridge,"Chicken, Pizza",15.6,enabled,2024-05-23,yes,True,restaurant,Kabab Corner,Taylor Morgan,Chicken,Riley Bennett,Drew Lee,Temporarily Closed
10425,Grand Biryani House - North Ridge,2125,Grand Biryani House,24,North Ridge,Hillcrest,"Healthy, Biryani & Rice, Kebab",20.4,enabled,2023-03-06,yes,True,restaurant,Grand Biryani House,Emerson Nash,Healthy,Reese Kelly,Drew Lee,OPEN
10426,Rolls & Wraps Co - Sunset Boulevard,2126,Rolls & Wraps Co,15,Sunset Boulevard,Lakeview,"Desserts, Coffee & Tea, Kebab",18.9,enabled,2024-04-13,no,True,shop,Rolls & Wraps Co,Sam Ward,Desserts,Quinn Ward,Drew Lee,OPEN
10427,Sushi Circle - Hill Gardens,2127,Sushi Circle,23,Hill Gardens,Hillcrest,"Bakery, Burger",17.9,enabled,2023-06-14,no,True,mart,Sushi Circle,Morgan Kim,Bakery,Quinn Ward,Cameron Nash,OPEN
10428,Taco Fiesta - Cultural Quarter,2128,Taco Fiesta,16,Cultural Quarter,Lakeview,"Bakery, Pizza, Chinese",19.3,enabled,2023-11-21,no,True,restaurant,Taco Fiesta,Emerson Nash,Bakery,Quinn Ward,Quinn Price,OPEN
10429,Cloud Nine Bakery - Downtown,2129,Cloud Nine Bakery,8,Downtown,Rivermouth,"Biryani & Rice, Bakery",14.0,disabled,2024-07-13,no,False,restaurant,Cloud Nine Bakery,Sam Ward,Biryani & Rice,Taylor Nguyen,Quinn Price,OPEN
10430,Coastal Seafood Grill - Airport Road,2130,Coastal Seafood Grill,18,Airport Road,Eastport,"Kebab, Chicken, Breakfast",18.2,enabled,2024-11-25,yes,False,restaurant,Coastal Seafood Grill,Alex Price,Kebab,Drew Morgan,Drew Lee,OPEN
10431,Taco Fiesta - Tech Park,2131,Taco Fiesta,4,Tech Park,Rivermouth,"Seafood, Chinese, BBQ, Burger",14.5,enabled,2025-05-19,no,True,mart,Taco Fiesta,Alex Rivera,Seafood,Drew Morgan,Drew Lee,OPEN
10432,Sweet Tooth Desserts - Green Park,2132,Sweet Tooth Desserts,9,Green Park,Northgate,"Bakery, Healthy, Pizza, Kebab",23.1,enabled,2024-01-17,yes,False,restaurant,Sweet Tooth Desserts,Sam Ward,Bakery,Reese Brooks,Quinn Price,OPEN
10433,Morning Brew Cafe - Millbrook,2133,Morning Brew Cafe,22,Millbrook,Westbridge,"BBQ, Biryani & Rice, Burger",14.1,enabled,2024-03-10,no,True,restaurant,Morning Brew Cafe,Alex Price,BBQ,Rowan Diaz,Cameron Nash,OPEN
10434,Cheesy Crust Pizza - North Ridge,2134,Cheesy Crust Pizza,24,North Ridge,Hillcrest,"Breakfast, Desserts",21.8,enabled,2024-02-24,no,False,restaurant,Cheesy Crust Pizza,Jamie Diaz,Breakfast,Taylor Nguyen,Cameron Nash,OPEN
10435,Green Bowl Healthy Eats - Downtown,2135,Green Bowl Healthy Eats,8,Downtown,Rivermouth,"Salad, Breakfast",15.9,enabled,2024-05-20,no,True,restaurant,Green Bowl Healthy Eats,Taylor Morgan,Salad,Quinn Ward,Drew Lee,OPEN
10436,Rolls & Wraps Co - West Common,2136,Rolls & Wraps Co,21,West Common,Westbridge,"Coffee & Tea, Breakfast",23.6,enabled,2024-05-18,yes,True,restaurant,Rolls & Wraps Co,Sam Ward,Coffee & Tea,Reese Brooks,Cameron Nash,OPEN
10437,Sushi Circle - Cultural Quarter,2137,Sushi Circle,16,Cultural Quarter,Lakeview,"Coffee & Tea, Breakfast, Biryani & Rice",24.7,enabled,2024-01-18,yes,False,restaurant,Sushi Circle,Taylor Morgan,Coffee & Tea,Quinn Ward,Drew Lee,OPEN
10438,Pasta Palace - Old Town,2138,Pasta Palace,3,Old Town,Rivermouth,"Burger, Bakery",17.5,enabled,2023-12-31,yes,False,restaurant,Pasta Palace,Drew Diaz,Burger,Sam Foster,Cameron Nash,OPEN
10439,Burger Junction - Stadium Area,2139,Burger Junction,19,Stadium Area,Eastport,"Seafood, Bakery",23.3,enabled,2024-12-02,no,False,restaurant,Burger Junction,Rowan Lee,Seafood,Rowan Diaz,Quinn Price,OPEN
10440,Green Bowl Healthy Eats - Old Town,2140,Green Bowl Healthy Eats,3,Old Town,Rivermouth,"Burger, Bakery, BBQ, Biryani & Rice",17.4,disabled,2023-06-16,yes,True,restaurant,Green Bowl Healthy Eats,Taylor Price,Burger,Drew Morgan,Quinn Price,OPEN
10441,Green Bowl Healthy Eats - Hill Gardens,2141,Green Bowl Healthy Eats,23,Hill Gardens,Hillcrest,"Biryani & Rice, Chicken, Salad",22.6,disabled,2024-05-06,no,False,restaurant,Green Bowl Healthy Eats,Morgan Kim,Biryani & Rice,Reese Brooks,Quinn Price,OPEN
10442,Taco Fiesta - Market Square,2142,Taco Fiesta,5,Market Square,Rivermouth,"Kebab, Salad",13.5,enabled,2024-12-11,yes,True,restaurant,Taco Fiesta,Taylor Price,Kebab,Quinn Ward,Cameron Nash,OPEN
10443,Royal Kebab House - Business Bay,2143,Royal Kebab House,17,Business Bay,Eastport,"BBQ, Biryani & Rice",21.8,enabled,2023-04-21,yes,True,restaurant,Royal Kebab House,Sam Ward,BBQ,Jamie Price,Cameron Nash,OPEN
10444,Golden Wok - Business Bay,2144,Golden Wok,17,Business Bay,Eastport,"Chinese, Desserts, Breakfast, Pizza",20.7,enabled,2023-05-30,no,False,restaurant,Golden Wok,Emerson Nash,Chinese,Taylor Nguyen,Cameron Nash,OPEN
10445,Urban Pizza Co - Central Plaza,2145,Urban Pizza Co,1,Central Plaza,Rivermouth,"Chinese, Kebab, Breakfast, Burger",14.2,enabled,2023-01-05,yes,True,shop,Urban Pizza Co,Jamie Diaz,Chinese,Reese Kelly,Quinn Price,OPEN
10446,Firehouse Wings - Lakeside,2146,Firehouse Wings,13,Lakeside,Lakeview,"Salad, Bakery",24.8,enabled,2024-06-10,yes,False,restaurant,Firehouse Wings,Rowan Lee,Salad,Rowan Diaz,Drew Lee,OPEN
10447,Noodle House Express - Garden City,2147,Noodle House Express,11,Garden City,Northgate,"Burger, Seafood, Kebab, Fast Food",13.1,enabled,2024-01-30,no,False,restaurant,Noodle House Express,Sam Ward,Burger,Reese Brooks,Cameron Nash,OPEN
10448,Fresh Greens Salad Bar - North Ridge,2148,Fresh Greens Salad Bar,24,North Ridge,Hillcrest,"Salad, Chicken",23.6,enabled,2024-11-26,no,True,restaurant,Fresh Greens Salad Bar,Jamie Diaz,Salad,Rowan Diaz,Drew Lee,OPEN
10449,Charcoal Chicken House - Lakeside,2149,Charcoal Chicken House,13,Lakeside,Lakeview,"Healthy, Breakfast",21.0,disabled,2025-01-29,yes,True,restaurant,Charcoal Chicken House,Taylor Price,Healthy,Reese Kelly,Cameron Nash,OPEN
